ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor(s),Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,CombinedWith,Description
20960,AMST,3481,001,Lecture,"3","Karl Miller","MoWe 3:30pm - 4:45pm","","US Popular Music","",Wait List,24,24,21,"","This course offers a fast-paced history of popular music in the United States since 1970.  Instead of following a chronological time-line of a half a century, the course is organized around the sounds and stories of seven major genres: rock, R&B, country, punk, hip hop, dance music, and pop.  We will pay particular attention to the shifting meanings of these genres over time, to how they change, collude, collide, and create continuity in both sound and community.  "
20129,AMST,3500,001,SEM,"3","Cole Rizki","MoWe 3:30pm - 4:45pm","","Topics in American Studies","Visual Cultures of Americas",Open,6,18,0,"","Topics vary according to instructor."
19889,AMST,3559,002,Lecture,"3","Fiona Ngo","TuTh 12:30pm - 1:45pm","","New Course in American Studies","Queer Cultures",Open,9,18,0,"","New Course in the subject of American Studies"
19273,AMST,3630,001,Lecture,"3","Sylvia Chong","MoWe 2:00pm - 3:15pm","","Vietnam War in Literature and Film","",Open,39,40,0,"AMST 3630-001, ENGL 3924-001","In the US, Vietnam signifies not a country but a lasting syndrome that haunts American politics and society, from foreign policy to popular culture. But what of the millions of Southeast Asian refugees the War created? What are the lasting legacies of the Vietnam War for Southeast Asian diasporic communities? We will examine literature and film (fictional and documentary) made by and about Americans, Vietnamese, Cambodians, Laotians, and Hmong."
19274,AMST,3740,001,Lecture,"3","Jack Hamilton","MoWe 2:00pm - 3:15pm","","Cultures of Hip-Hop","",Closed,60,60,0,"","This course explores the origins and impacts of American hip-hop as a cultural form in the last forty years, and maps the ways that a local subculture born of an urban underclass has risen to become arguably the dominant form of 21st-century global popular culture. While primarily focused on music, we will also explore how forms such as dance, visual art, film, and literature have influenced and been influenced by hip-hop style and culture."
20924,AMST,3750,001,SEM,"3","Lisa Goff","TuTh 3:30pm - 4:45pm","","Placed and Displaced in America","",Closed,25,25,0,"ENGL 3750-001, AMST 3750-001","Iconic American sites such as Monticello, Walden Pond, and our network of national parks have inspired generations of Americans. But displacement is just as much a part of our national identity. In this class we will analyze fiction, journalism, film, paintings, photographs and other elements of visual culture that document the stories of Indigenous dispossession, housing discrimination, Japanese internment, redlining, gentrification, and homelessness. "
19275,AMST,3790,001,SEM,"3","Lisa Goff","TuTh 5:00pm - 6:15pm","","Moving On: Migration in/to the US","",Closed,25,25,0,"AMST 3790-001, ENGL 3790-001","This class examines the history of voluntary, coerced, and forced migration in the U.S., tracing the paths of migrating groups and their impact on urban, suburban, and rural landscapes. We'll dig for cultural clues to changing attitudes about migration over time. Photographs, videos, books, movies, government records, poems, podcasts, paintings, comic strips, museums, manifestos: you name it, we'll analyze it for this class."
20137,AMST,4500,001,SEM,"3","Cole Rizki","MoWe 2:00pm - 3:15pm","","Fourth-Year Seminar in American Studies","New Directions, Am. Studies",Open,1,18,0,"","This seminar is intended to focus study, research, and discussion on a single period, topic, or issue, such as the Great Awakening, the Civil War, the Harlem Renaissance, the Great Depression, or the 1960s. Topics vary."
20138,AMST,4559,001,Lecture,"3","Lisa Cacho","TuTh 11:00am - 12:15pm","","New Course in American Studies","The Politics of US Citizenship",Wait List,18,18,11,"","New Course in the subject of American Studies."
14323,AMST,4893,001,IND,"3","Sylvia Chong","TBA","","Independent Study in Asian Pacific American Studies","",Open,0,30,0,"","An elective course for students in the Asian Pacific American Studies minor. Students will work with an APAS core faculty member to support the student's own research. Topics vary, and must be approved by the APAS Director. "
14324,AMST,4993,001,IND,"1 - 3","Lawrie Balfour","TBA","","Independent Study","",Open,0,30,0,"","An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director. Prerequisite: AMST 3001, 3002, Instructor Consent."
14361,AMST,4993,002,IND,"1 - 3","Lisa Cacho","TBA","","Independent Study","",Open,0,30,0,"","An elective course for American Studies majors who have completed AMST 3001-3002. Students will work with an American Studies faculty member to support the student's own research. Topics vary, and must be approved by the Program Director. Prerequisite: AMST 3001, 3002, Instructor Consent."
10919,AMST,4999,001,SEM,"3","David Coyoca","Th 4:00pm - 6:30pm","","Distinguished Majors Thesis Seminar","",Open,2,15,0,"","This workshop is for American Studies majors who have been admitted to the DMP program. Students will discuss the progress of their own and each other's papers, with particular attention to the research and writing processes. At the instructor's discretion, students will also read key works in the field of American Studies. Prerequisites: admission to DMP."
21084,AMST,8001,001,SEM,"3","Sandhya Shukla","Mo 3:30pm - 6:00pm","","Approaches to American Studies","",Open,12,15,0,"ENGL 8559-003, AMST 8001-001","This course introduces graduate students to the field of American Studies, the interdisciplinary study of US culture. Students will be exposed to a variety of influential theoretical and methodological interventions that have occurred over the field's history, and will also be introduced to some of the principal intellectual, political, and professional issues they will face while pursuing a career in the field."
10365,ANTH,1010,001,Lecture,"3","Eve Danziger","TuTh 2:00pm - 3:15pm","","Introduction to Anthropology","",Wait List,89,88,10,"","This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
13773,ANTH,1010,002,Lecture,"3","Tessa Farmer","TuTh 9:30am - 10:45am","","Introduction to Anthropology","",Wait List,89,90,12,"","This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
20062,ANTH,1010,003,Lecture,"3","Tessa Farmer","MoWe 2:00pm - 3:15pm","","Introduction to Anthropology","",Wait List,89,90,13,"","This is a broad introductory course covering race, language, and culture, both as intellectual concepts and as political realities. Topics include race and culture as explanations of human affairs, the relationship of language to thought, cultural diversity and cultural relativity, and cultural approaches to current crises."
